timestamp (ms),acc-x (m/s^2),acc-y (m/s^2),acc-z (m/s^2)
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
19884,-0.1,-0.11,-0.19
19988,0.14,-0.26,0.16
20092,-0.72,0.29,-0.48
20198,-0.01,0.45,-0.3
20301,-0.09,0.32,-0.55
20407,-0.08,-0.43,0.26
20511,-0.01,-0.15,0.26
20616,0.24,0.34,-0.51
20720,0,-0.02,0.07
20824,-0.1,0,-0.13
20928,0.19,0.07,-0.35
21032,-0.29,-0.06,0
21136,-0.13,0.21,-0.21
21240,0,-0.04,0.18
21344,-0.27,0.12,-0.4
21449,-0.17,0.08,-0.23
21553,0,0.08,-0.16
21658,-0.06,0.02,0.04
21763,0.24,0.08,-0.05
21866,-0.06,0.1,-0.14
21971,0.07,0.25,-0.04
22076,-0.28,0.24,0.22
22179,1.35,-0.32,1.73
22284,-0.42,-1.52,1.04
22387,-0.38,-0.91,-0.18
22492,-0.08,-0.39,-0.59
22596,0.34,-0.51,0.36
22701,0.06,-0.1,-0.22
22805,-0.36,0.5,-1.21
22910,0.52,-0.55,-0.33
23015,0.41,-0.5,-0.64
23119,0.35,-0.88,1
23224,0.92,-1.26,1.22
23328,0.25,-0.61,-0.27
23432,-0.5,0.15,0.5
23536,-0.03,-0.25,0.09
23641,-0.07,-0.28,0.11
23744,-0.04,-0.48,-0.47
23848,-0.22,-0.06,0.46
23952,-0.01,-0.56,0.54
24057,-0.78,0.21,-0.06
24162,0.26,-0.08,0.12
24266,0.26,-0.56,-0.83
24371,-0.59,0.38,-0.15
24476,0.2,-0.12,0.39
24580,-0.4,-0.4,-0.72
24684,-0.01,-0.1,0.78
24787,-0.28,-0.29,-0.72
24892,-0.47,0.13,0.36
24996,0.03,-0.18,0
25101,-0.09,-0.45,-0.34
25204,-0.27,0.13,0.12
25310,0.03,-0.29,-0.2
25414,0.03,-0.35,-0.04
25519,-0.27,0.06,-0.12
25623,-0.45,-0.08,0.38
25728,-0.09,0,-0.19
25833,-0.39,0.01,-0.2
25936,0.24,-0.53,-0.01
26041,-0.12,-0.16,0.55
26144,-0.42,-0.04,-0.32
26249,-0.5,-0.08,-0.59
26353,-0.47,0.32,0.39
26458,-0.5,-0.08,-0.39
26563,-0.27,-0.08,-0.18
26667,-0.27,-0.01,0.11
26772,2.22,1.17,1.43
26876,3.6,-1.1,-1.28
26981,2.08,0.07,0.71
27085,2.96,1.02,3.13
27190,6.56,-1.53,-1.79
27294,4.93,-1.05,1.53
27398,3.69,0.91,-1.53
27502,4.27,-0.91,0.21
27607,3.4,0.2,-1.17
27710,1.83,1.27,0.33
27815,3.43,0.05,0.53
27920,2.9,0.08,-0.11
28024,3.04,-0.08,-1.07
28129,2.37,0.19,-0.92
28233,1.82,0.58,0.62
28339,2.83,0.12,-1.26
28442,2.66,0.04,-0.56
28547,2.55,-0.04,0.08
28651,1.74,0.79,1.22
28754,3.11,-0.06,-0.24
28860,3.18,-0.49,-0.29
28964,2.08,0.32,-0.23
29069,2.95,-0.64,-0.33
29173,2.2,0.31,-0.03
29278,2.31,-0.2,-0.92
29382,2.04,-0.54,0.43
29488,0.47,-0.92,0.44
29592,-1.02,-0.31,0.12
29697,-2.25,0.21,1.01
29800,-0.78,-1.06,-0.15
29904,-1.09,0.02,-0.17
30008,-0.44,-1.24,0.74
30112,-0.28,-0.52,-0.15
30217,-0.23,-0.44,0.03
30322,-0.12,-0.35,-0.14
30426,0.19,-0.57,0.47
30531,-0.62,-0.06,0.55
30635,-1.21,0,0.55
30740,-1.24,-0.44,0.02
30845,-1.44,-0.11,0.2
30949,-0.49,-0.47,-0.34
31053,-0.9,-0.02,-0.15
31157,-0.88,-0.21,0.12
31261,-0.98,0,-0.09
31366,-0.85,-0.33,-0.11
31470,-0.97,0.14,0.1
31575,-0.58,-0.28,-0.53
31679,-0.67,0.06,0.3
31784,-1.02,-0.09,0.29
31888,-1.4,0.14,0.64
31993,-0.94,-0.73,0.23
32098,-0.96,-0.11,0.1
32202,-0.65,-0.17,-0.02
32306,-1.72,0.3,0.3
32410,-0.75,-0.38,-0.57
32515,-1.13,0.31,0.41
32618,-0.76,-0.29,-0.08
32722,-1.15,-0.12,0.54
32827,-0.72,-0.28,-0.04
32931,-0.87,0.25,-0.24
33036,-0.81,-0.25,0.03
33141,-0.83,0.3,0.06
33246,-0.93,-0.04,0.1
33350,-0.73,-0.26,0.21
33455,-1.07,-0.19,0.11
33559,-0.66,0.3,-0.22
33662,0.3,-0.07,-0.66
33767,-0.3,0.12,0.15
33870,-0.26,-0.03,-0.21
33975,-0.88,-0.14,0.48
34080,-0.62,-0.19,-0.38
34184,-0.83,-0.29,0.73
34289,-0.7,-0.1,-0.56
34394,-0.83,-0.35,0.43
34498,-0.8,-0.2,-0.37
34604,-0.83,-0.26,0.37
34707,-1.38,-0.14,0.25
34811,-1.15,-0.35,-0.3
34916,-1.51,0.31,0.37
35019,-1.24,-0.38,0.01
35124,-1.63,-0.43,0.44
35227,-1.64,-0.17,-0.3
35333,-1.23,-0.01,0
35437,-1.51,0.22,0.15
35542,-1.33,-0.41,0.59
35647,-1.17,-0.42,0.08
35751,-1.48,-0.19,0.39
35856,-1.41,0.29,0.24
35960,-0.87,-0.37,0.03
36065,-1.17,-0.37,0.1
36168,-1.82,0,0.5
36273,-1.43,-0.3,-0.01
36376,-1.09,-0.04,0.43
36481,-1.56,-0.02,0.31
36586,-1.97,-0.41,0.26
36689,-1.83,-0.4,0.53
36794,-1.56,-0.21,0.09
36899,-1.2,-0.41,0.03
37003,-1.83,0.18,0.43
37108,-1.59,-0.34,0.12
37212,-1.06,-0.17,-0.36
37316,-1.47,0.16,0.81
37420,-1.54,0.09,0.17
37524,-1.12,-0.61,0
37628,-0.68,-0.59,-0.04
37732,-1.83,0.57,0.81
37837,-0.99,-0.4,-0.62
37943,-1.35,-0.06,0.8
38047,-1.18,0.1,-0.25
38152,-1.41,0.16,0.66
38256,-0.82,-0.14,-0.17
38362,-1.07,0.11,0.24
38465,-1.85,0.14,1.07
38569,-0.86,-0.39,-0.87
38673,-0.56,0.84,0.11
38777,0.08,0.04,0.09
38882,0.41,-0.11,-0.1
38985,0.03,0.38,-0.03
39090,-0.21,0.51,-0.21
39194,-0.02,0.1,-0.08
39299,-0.21,0.25,0.03
39404,0,0.37,-0.21
